transcription,file_name
nei go bin soeng mong maan ze,common_voice_yue_32079324
juk haa laa m hou zing hai co hai dou heoi wan haa laa,common_voice_yue_32079326
dang ngo waa bei nei teng,common_voice_yue_32079327
dou zo ji gaa ngo gin dou jat go keoi sing zoeng zo hou do,common_voice_yue_32079328
wu soeng gang wun mou hei,common_voice_yue_32079333
ci zung hai aa zau jan ge je sik hou mei di,common_voice_yue_32079336
dim wui fan m cing aa,common_voice_yue_32079337
zan hai so zyu zyu lai,common_voice_yue_32079338
tai cing kyun haan zau dak m sai taai gwo git pik,common_voice_yue_32079340
zi jyu siu can heoi m heoi dou jat gau joeng,common_voice_yue_32079341
m sik hau taam taam,common_voice_yue_32079345
gok wai lou sai ngo faat jin ou mun jau go hou zit muk,common_voice_yue_32079347
hou do hoeng gong jan dou jung cong kit so ji ngo ji gaa dou hok gan keoi,common_voice_yue_32079350
o gei si sin zi jau aa,common_voice_yue_32079351
ho ji gaa ngo jap heoi laa,common_voice_yue_32079352
keoi dei dim aa,common_voice_yue_32079357
ngo jung gan faan caa,common_voice_yue_32079359
jiu cit ding ge bit seoi jiu mak jing ji jyun ci sou geoi syu ceot,common_voice_yue_32079360
dak di jan hai dou ceoi seoi,common_voice_yue_32079361
zung gwok keoi ging ji bei lok gaa laa,common_voice_yue_32079365
ji gaa jing gwok go bin ji ging hoi ci coi ceoi fung sing cou si laa,common_voice_yue_32079366
nei m hou gam laa,common_voice_yue_32079367
me waa nei gong me waa,common_voice_yue_32079371
nei zi dou gan bun zau mou gam jim zung,common_voice_yue_32079374
dang keoi zi dou hai deoi fong ge man tai aa maa,common_voice_yue_32079378
on zong jyu jam fu sin,common_voice_yue_32079384
nei soeng ci hai bin ze,common_voice_yue_32079387
nei ho ji tau sou,common_voice_yue_32079388
hou do ci jyu ngo dei zung si gan,common_voice_yue_32079393
gwo dung hau niu dou bei keoi dei sik cing gwong,common_voice_yue_32079394
lau laam hei sik zo zi gwong gou maa,common_voice_yue_32079396
hai m hai nei heoi zo mong lok m hou ge dei fong,common_voice_yue_32079401
jat ci saang loeng ci suk aa maa,common_voice_yue_32079402
sai mat gam geng ceng,common_voice_yue_32079406
ji cin waan gwo gok dak zing hai dak guk go lau hei sin jau dak jung so ji mou jung,common_voice_yue_32079407
fong gung laa m sai zou gam do laa zou gam do cin daai heoi bin dou,common_voice_yue_32079408
tai go fong hoeng jiu gei zeon lo,common_voice_yue_32079410
keoi tai lok hai zeoi m tung go go,common_voice_yue_32079412
ngo dei bou ci lyun lok,common_voice_yue_32079414
zi jiu nei hoi sam ngo gei so zai dou ho ji,common_voice_yue_32079415
cuk cuk caa sau,common_voice_yue_32079417
gwaan zyu gung zung hou sin,common_voice_yue_32079418
dou hai taam san sin faat zo gei haa,common_voice_yue_32079420
tau sin tai ge go gaan maau uk dou ho ji ge,common_voice_yue_32079421
ping leon jyun fan sik gam jung gei kau zan hai fan sik dak hou dou wai,common_voice_yue_32079424
tai haa ngo dei sing zau zo bei ci nei jat hoi ci zau jeng zo ngo go sam laa,common_voice_yue_32079425
dim joeng haak fuk hou,common_voice_yue_32079427
jik ho ji haau fong jau hei din jing jap min ge coi daan,common_voice_yue_32079428
jung jyu jam gong laa,common_voice_yue_32079430
m hou zing sei keoi,common_voice_yue_32079431
nei dou mei si gwo,common_voice_yue_32079437
aai m dak gan paai jat jat caai si,common_voice_yue_32079438
gam nei zau zan hai waan jyun la,common_voice_yue_32079440
ngo wui m sik gong,common_voice_yue_32079441
cung ming ban baak,common_voice_yue_32079442
jau mou mou seoi lyun mong ge syu jap faat ngo daam sam mat maa bei sit ceoi,common_voice_yue_32079446
ngo m seon,common_voice_yue_32079448
bat ging sam zan ji ging leon haam bei di laau jan zim geoi saai,common_voice_yue_32079450
daan jyu gwo mou jan po waai kwai geoi ngo zau jiu jan nei baan jau jan maai ne luk go jyut laa,common_voice_yue_32079451
bei ngo tai faan di tai zau gei dak ga laa,common_voice_yue_32079844
ziu gam gong zi jiu bin pong bou sau ngaam zau ceoi bin daap dou ho ji,common_voice_yue_32079845
ngo soeng man nei dei ping si heoi jam caa zeoi zung ji dim me ga,common_voice_yue_32085742
ngo ge siu hok lou si hou leng,common_voice_yue_32085745
hoi sam daai faat jin,common_voice_yue_32085747
zau mut jing goi si fuk hei jau man tai gwaa,common_voice_yue_32085761
nei faat zo di je bei ngo tai,common_voice_yue_32085772
bun jing hai gei joeng ge,common_voice_yue_32085787
m wui gok dou m tung,common_voice_yue_32085817
hai aa jat cin man aa maa,common_voice_yue_32085838
ji gaa hou siu tai laa,common_voice_yue_32085856
soeng si gwai heoi jat ji mou,common_voice_yue_32085877
ming ming gou haau nei di gam zung jiu ge si jing goi hou gan zoeng sin dak ga,common_voice_yue_32085907
bat gwo siu mak tung ngo gong zo keoi soeng teoi nei go kwan laa,common_voice_yue_32088683
bei ngo nam haa dim gaai kyut hou,common_voice_yue_32088687
hai ge gan geoi cing zit hai ho ji teoi caak ceot loi ge,common_voice_yue_32089288
ding jau loeng go jam jat hai ding nei go fai go ding jat hai saan deng go ding,common_voice_yue_32089291
zi mou ge wai zi mei baai hou,common_voice_yue_32089298
ngo m hai lou si bat bit jyu ci cing fu,common_voice_yue_32089300
mei loi hai zoeng aak hai nei sau dou ga,common_voice_yue_32089301
faa sang m dang jan ga,common_voice_yue_32089302
daan hai faan jik gwo lai jyun cyun m hai jat go ji si,common_voice_yue_32089308
bin bun zi din se dou ming waa jau nei go ji si,common_voice_yue_32089309
heoi liu kei taa jan laa,common_voice_yue_32089310
nei hai daa me din waa,common_voice_yue_32089312
sau gei hoeng zo haa zau ting m tung hai sau dou gwai ge loi din,common_voice_yue_32089318
ji ngo baai taan hai wai zo dang nei ging gwo,common_voice_yue_32089351
nei jiu gei zyu baa baa oi nei m hou daa gam do gei,common_voice_yue_32089352
nei jau me daai wok faan gei dak giu maai ngo wo,common_voice_yue_32089353
soeng faat fung lai si jau m zi jau mou jan pou tau,common_voice_yue_32089354
gam dyun si gaan hou naan tai dak zan,common_voice_yue_32089355
zi cung keoi dei gaau zo sat ming zai zi hau,common_voice_yue_32089356
mou wong gung zi seon,common_voice_yue_32089358
nei go zan m cing co,common_voice_yue_32089359
mei dou hou haam m hou sik,common_voice_yue_32089360
ji cin tai gong toi tou gwaa waan seng jat ting sing tou gwaa waan,common_voice_yue_32089365
zeoi hou hai gam laa,common_voice_yue_32089366
waang dim soeng mong gang hai jiu zing soeng soeng mong ga laa soeng dou jat di soeng m dou jat di dim dak ga,common_voice_yue_32089367
daan cyun bou dou tai m ming me ji si,common_voice_yue_32089374
ho nang jan wai ngo m hai neoi haai zi,common_voice_yue_32089376
ng bat ging zi din deoi zi ge gaai sik zuk gau coeng sai,common_voice_yue_32089383
so wai ge jau man faa,common_voice_yue_32089384
gam nei jau gam gong,common_voice_yue_32089385
ging jin jau di gam ge si,common_voice_yue_32089386
jyu gu keoi ci zyu go wok m sai jau ni go hai tong fan ziu tong faa gan,common_voice_yue_32089387
gwong sai ge jyun hoi saam si zau hai jung waai zaap tung gwong dung wun ge,common_voice_yue_32089405
ngo hai mai zan hai jau baan faat heoi zaap gwaan keoi dei ne,common_voice_yue_32089413
ngo m soeng nei gai zuk gam lok heoi,common_voice_yue_32089414
zan hai jiu cin zau zyu sin la,common_voice_yue_32089415
m hou zoeng jat di bat sat ge jin leon ceoi bin faat soeng mong,common_voice_yue_32089416
dim gaai nei dei gam zung ji jat bun,common_voice_yue_32089417
nei zeoi gan jau mou si gaan aa,common_voice_yue_32093409
zan hai hou jau jin coeng gam,common_voice_yue_32093424
so ji tai m hei nei,common_voice_yue_32106473
gaau sam go bin mat lau zau do hing sing nei bin mou mat mat lau cong,common_voice_yue_32116130
ci din ge je m wui jim do ge,common_voice_yue_32116138
uk kei jan fan saai,common_voice_yue_32116139
zung jau jiu daai,common_voice_yue_32116159
ni geoi waa kei sat nei ho ji tung hau saang zai gong,common_voice_yue_32116160
nei gam nin zyun zo hok haau mei,common_voice_yue_32116161
daai gaa dou zi ziu san,common_voice_yue_32116180
dou si nei go uk kei zau wui zing hai dak faan ngo dei loeng go,common_voice_yue_32145741
aa kei sin saang maa faan gim caa haa ngo ge zok jip,common_voice_yue_32145743
so ji ngo zau jiu jam be zau,common_voice_yue_32145744
nei zung sik jat jyu,common_voice_yue_32145745
din nou hin si m dou,common_voice_yue_32145752
ngo ngaam ngaam sin haa zoi jyun,common_voice_yue_32145759
ngo wan gan dim bin,common_voice_yue_32159598
daan hai zan hai hou hou mei,common_voice_yue_32159613
seon dak tung san wui jat joeng dou hai bei go dei kap si gam zyu mou dak ceot tau,common_voice_yue_32168644
jyu gwo hai zan ge jat zou sei zo laa,common_voice_yue_32168675
man gwok si hau gong mun cung san wui jyun duk laap ceot lai zou zo ceot meng ge soeng fau,common_voice_yue_32168700
nei jau mou teng gwo jat geoi syut waa giu zou jan ji kwan fan mat ji leoi zeoi,common_voice_yue_32168701
nei jung gan bin go zi fu aa,common_voice_yue_32168702
jat go lai baai m gau keoi zau sau dou wui fuk,common_voice_yue_32170829
ngo jing man hou zaa,common_voice_yue_32170832
m hai keng gai me,common_voice_yue_32170833
daai ming ding ding ge kaa laai joeng tung wai jaa naap oi ngok cang ging lai gwo hoeng gong jin ceot,common_voice_yue_32170873
dang ngo zou ceot faan lai zau ho ji bei nei dei pin se,common_voice_yue_32170874
ngo nei bin ho ji zap tau zap mei,common_voice_yue_32170876
nei dei seoi cong zou mat lan je ge ze,common_voice_yue_32170877
faan zing gwong zau jan nei bin do sou hai gam joeng gong ge,common_voice_yue_32184859
loeng gaan fong ho zyu sei go naam jan,common_voice_yue_32184931
gang hai soeng laa bin go soeng hai gam lok lok lok,common_voice_yue_32184939
loeng go gong faat ji si jat joeng ge,common_voice_yue_32184940
zaam zi cin ge daan mok dou ceot gwo gei ci zing deon,common_voice_yue_32184941
siu ngo waan dei dyun gei hou kei sat,common_voice_yue_32184943
nei mat je lau laam hei,common_voice_yue_32184977
faan jik ci zung m kap zan jan lei gaai gam zeon kok,common_voice_yue_32184980
ceng man wong siu ze hai m hai caan ban kei waak ge fu zaak jan ne,common_voice_yue_32184981
ji gaa zung jiu tai faat jyun dim joeng pun dyun nei ci syun geoi,common_voice_yue_32184986
hai ou mun sik pou man zi bat gwo hai fong bin zou zing fu gung ze,common_voice_yue_32184988
m zi gei do doi lo,common_voice_yue_32185002
nei zan gaan bong ngo sou zyu jat cai lau haa hon,common_voice_yue_32185012
gaa cin paai mou fo bai fu hou,common_voice_yue_32185014
waa nei san zou lau lau sik hoi sin gam fei nei aa,common_voice_yue_32185020
nei dei seoi cong zou mat lan je ge ze,common_voice_yue_32185022
nei jin gau haa go gei bun syu,common_voice_yue_32185024
aa sing cau caap zo jat zan daai bo jing go hai lau zo hou do baak sik ge pou mut zong jik tai ceot lai,common_voice_yue_32185038
so ji ling dou sei jap waa ge sing diu tung ci wui gam duk dak,common_voice_yue_32185059
dang cung san soeng gaa zoi on zong,common_voice_yue_32185060
soeng gu di jan m giu hon zuk,common_voice_yue_32185165
ngo zung ji tai juk,common_voice_yue_32185166
cung loi m wui jau kei taa gun dou haa zoi,common_voice_yue_32185237
jap sik mat sat jim sat gam sat sap baat go gan gap zai,common_voice_yue_32185261
ngo dei uk kei daai koi hai gam laa,common_voice_yue_32185263
dou jap dou bin go zi liu gaap haa,common_voice_yue_32185319
nei gu ngo hou ci nei dei di me ling dou zyu gun gam jat jat co baan gung sat taan laang hei aa,common_voice_yue_32185320
jau di naam ge m hou tai keoi luk gau gam coeng jap zo heoi mei gau saam fan zung zau ceot je tiu neoi dou mei song gau,common_voice_yue_32185322
nei sau zi caap gam jap hai mei soeng po ngo cyu ze,common_voice_yue_32185338
ngo wui zing ming bei keoi dei tai nei go ci jeng hai sei hou coi,common_voice_yue_32185343
soeng kwai cit zi hai bin,common_voice_yue_32185346
nei jau mou teng gwo jat geoi syut waa giu zou jan ji kwan fan mat ji leoi zeoi,common_voice_yue_32185367
ngo zau hai man gan sin saang zyu hoi bin go fat,common_voice_yue_32185405
taai gwok paai ming dai jat ge fong dei caan gung si,common_voice_yue_32185497
bun san ho ji lin zip wun zo toi san sau gei zau dat jin gaan zau m dak,common_voice_yue_32191444
ngo gin ji nei cit zo zoeng tou hou di,common_voice_yue_32191445
keoi dei zeoi lek mai zau hai heoi haa jan soeng hoi jan dak go hok zaa,common_voice_yue_32191446
dou lei jat joeng,common_voice_yue_32191447
ngo bing m hai caai jan,common_voice_yue_32191449
ngo gong siu za maa zou me gam jing zan,common_voice_yue_32191450
m zung ji sik ge je mau di so coi,common_voice_yue_32191452
teoi kwan laa jan dei,common_voice_yue_32191453
ji gaa jau hou do jan gong keoi ji ging lou zo,common_voice_yue_32191454
dai zi baak jyun hei,common_voice_yue_32191458
jau hei co zi paa sei dou gaa haa mou so wai,common_voice_yue_32191463
mei bit jat ding jiu si gaan soeng pui hap,common_voice_yue_32191464
nei go mou faat dang luk hai mat je cing fong aa,common_voice_yue_32191465
daai gaa zik si zing gin bat hap dou m doi biu m ho ji hap zok,common_voice_yue_32191476
hou do jan gok dak san wui jan m jing gong mun hai sam zeoi gwo wong fai wong bat si zeon ceoi,common_voice_yue_32191478
hai jau ji tung gu si hoi ci wui hou di,common_voice_yue_32191480
daai luk ming hin hai aa je go zyu coeng,common_voice_yue_32191481
baak sik ci ngaan aa,common_voice_yue_32191482
jyun loi sai gaai soeng hai jau gwok gaa jau jat joeng ge gwok kei ge,common_voice_yue_32191483
ngo gok dak zung gwok gam joeng cing ling faat ci zou beng duk mei sei di si man sin sei,common_voice_yue_32191486
m gok dak gam kei di san man hou teoi me sai gaai mut jat gam,common_voice_yue_32191803
dong jin gam nin gwo nin ziu joeng wui jau sei jan tung lam lau,common_voice_yue_32191804
tou haak cung dat dou zi san ning jyun tung hoi ping jyun hou do jan jyun zau au mei,common_voice_yue_32191806
zung gwok di fong jik cou si ge ngai hoi daai gwo beng duk sap pui m zi,common_voice_yue_32191807
jau jan gok dak ngo wui hou cing seoi faa,common_voice_yue_32191808
gam jat ge dak caan hai ziu jim gwat laau min jiu m jiu si haa,common_voice_yue_32191810
toi saan cek kai bin zo zou haak gaa jan ge dei fong hai cing zing fu tiu ting tou haak cung dat ge git gwo,common_voice_yue_32191811
ngo dei hok jyut naam jyu dou gei hou hok ge,common_voice_yue_32191812
ng saan saa lung aa,common_voice_yue_32191813
dak dang jung tung jam co zi,common_voice_yue_32191815
hou wai ga,common_voice_yue_32191817
zau hai sai gaai jan man gong ge jing jyu,common_voice_yue_32191820
zung m zung ji tai din jing,common_voice_yue_32191821
gan naam dou jyu hau jam,common_voice_yue_32191826
tai zyu gei go bat waak sin daa dak ceot loi,common_voice_yue_32191828
daai luk hou do jan zau hai gam nam,common_voice_yue_32191829
heoi dou si coeng gin dou ji zoeng baai dai jyu coeng baai baai ji zoeng,common_voice_yue_32191830
kei sat gwong dung dak zyu saam gok dei keoi hai jau cin ge kei taa dei fong hou ci jyut sai zung jau doi faat zin,common_voice_yue_32191833
go go mong zaam ge mong zi hai mat,common_voice_yue_32191835
hai aa gei hou ga zan hai gau sik zung,common_voice_yue_32191836
paa baa hei ngoi lou jau paa tung si zi bei,common_voice_yue_32191872
dim gaai keoi heoi maai je maai gam noi,common_voice_yue_32191873
nei di jan gan bun m wui nam dou san wui jan naai zi sei jap jan deoi zi gei bun dei man faa ge jing tung hai zuk ji deoi kong jat cai hang zing ming ling,common_voice_yue_32191874
sau maai lou ngo zou zyu ci dau faai wan jat joeng je faan lai,common_voice_yue_32191904
ngo aa go giu leon deon ngo dei zeoi sai go go giu baa lai,common_voice_yue_32191906
nei tung bin go king gan aa,common_voice_yue_32191917
gam jat m gin aa kei ge,common_voice_yue_32191919
sik zo ngo can ji sang nei di joek ngo jiu nei saang jat toi dak jat toi saang loeng toi dak loeng toi,common_voice_yue_32191920
nei gu haa zi hau faat sang zo me si,common_voice_yue_32191929
ni sau go ngo dou gei dak hou cing co,common_voice_yue_32191930
bui do fan dim gaai lung zo dou ho ji cong zok ceot gam wai daai ge dai gau gaau hoeng kuk,common_voice_yue_32191931
maang gam tau sou keoi,common_voice_yue_32191937
m zou zau syun sou,common_voice_yue_32191940
waai jan hou seoi gaa,common_voice_yue_32191941
mou dai gwo tau dai diu m dang jyu dai tau,common_voice_yue_32191953
jan ping waa hou gaau siu maai lau duk sing maai lei,common_voice_yue_32191954
hou naan gaan aa,common_voice_yue_32191956
ng hau kyut zi hai bong nei gaa faai gei jik ge,common_voice_yue_32191971
ngo tai ji gong mun jing goi goi meng zou pung sing waak ze giu faan zou san wui,common_voice_yue_32191972
kei sat hai mou zik zip zou sing faat gam gaan daan,common_voice_yue_32191975
ngo gok dak mou mat je gei hou aa,common_voice_yue_32192001
san wui jau go fei zai giu aa ban seng jat m zou je kaau ci caan gwo jat san,common_voice_yue_32192002
ngo giu nei maai bing lap hai jan wai ngo seoi jiu bing lap maa,common_voice_yue_32192004
seng jat bei jan ding wai ngo hai bin dou,common_voice_yue_32194329
m hou gam haam sap,common_voice_yue_32194332
jau jyun bun zi gok zi gou mou soeng,common_voice_yue_32194339
jiu hok si wai ge ho ji gwo zyu nei dou jin gau ge m hai si wai,common_voice_yue_32194341
ji sap zai ge joek mat nung suk sing jat zai gam fan fan zung jam dou lau bei hyut dou ci,common_voice_yue_32194342
ngo m zai,common_voice_yue_32194349
ngo ho m ho ji tai haa nei tiu maa jin tung aa,common_voice_yue_32194350
jan ping waa hou gaau siu maai lau duk sing maai lei,common_voice_yue_32194351
ngo uk kei zek maau hou lek hok sik hoi ngo gaan fong dou mun,common_voice_yue_32194353
