transcription,file_name
keoi dei mat jyut kei dou soeng maai zek gau,common_voice_yue_31732058
nei hai mai gok dak ngo jing goi jiu lei gaai nei,common_voice_yue_31732059
jan dou ho ji bei gik dou saang haa daam tiu dim gaai jan m ho ji hou ci gau gam nou,common_voice_yue_31732075
nei dei maan maan sik ngo m sik,common_voice_yue_31732076
jau mat je hou dim syun,common_voice_yue_31406250
gwo jin mou gu co,common_voice_yue_31406251
ling jat go bat sing hei hau,common_voice_yue_31406252
ne loeng nin dou bei gaau caa laa,common_voice_yue_31406253
seon bin gong geoi do ze zang lai,common_voice_yue_31406275
jing goi gei sik hap gwaan zo wui faai gwo lo maa jam,common_voice_yue_31406276
baai loeng go neoi jan ceot loi dong zi daan,common_voice_yue_31406277
siu hing ge si keoi gei bun soeng hai gong gwong zau waa zi hai saau mei bat tung,common_voice_yue_31406286
tai faan gei luk zau zi,common_voice_yue_31406289
mou jan dei ge zit tou me kwan lai gaa,common_voice_yue_31406291
sik zung laa hung zai faan wai zi noi,common_voice_yue_31406310
gok haa hai ji si dai,common_voice_yue_31406311
kei man wo,common_voice_yue_31406312
gwong zau neoi zai zan hai hou leng,common_voice_yue_31406329
gaau dak taai jau sam dou zik hai gon haak,common_voice_yue_31406331
maang lung gwo gong wo zan hai,common_voice_yue_31406332
m hai gam sam cuk dung zi hai gok dak pin man se dak hou,common_voice_yue_31406333
gang hai jiu gaan se,common_voice_yue_31406334
ngo zi dou lim po leon soeng jyu ceot zi jyun bik gwai ziu ge gu si,common_voice_yue_31406335
ngo jiu si haa sin dak,common_voice_yue_31406336
hou saai ngaang tai zi jyun gam,common_voice_yue_31406338
m goi saai sin,common_voice_yue_31406340
m ho ji jat koi ji leon,common_voice_yue_31406341
dou m wui jau ge,common_voice_yue_31406342
daan hai hau jam taai zaap,common_voice_yue_31406343
nei go maau ci faa zau waa,common_voice_yue_31406344
jau sing sap baat maan lau laam loeng,common_voice_yue_31250760
go si wai m tung zo,common_voice_yue_31250761
nei jau me seoi kau,common_voice_yue_31250762
teng man m tung zan di waa zau jau m tung,common_voice_yue_31250763
daa din waa gwo lai naa,common_voice_yue_31250777
fong ce hai keoi dei ngaan zung jyut jyu hai gan ci jyu gun waa ge zung jiu jyu jin,common_voice_yue_31250779
ngo dei tung gan jap min ge jan gaau lau,common_voice_yue_31250780
bei ngo hung gaan laan zit zo,common_voice_yue_31250782
ni go hai ngo zi gei ge gam gok,common_voice_yue_31250783
ji cin sai go zau ho ji,common_voice_yue_31250790
m hai m zung ji,common_voice_yue_31250791
ji gaa hai jan wai keoi dei gok dak jung wu m gau sin zi jat zik m hang ceot,common_voice_yue_31250792
kei sat nei sin hai zan zing ge faan gaau daat jan,common_voice_yue_31250793
jyu gu bei go baan jan nam ni di je jat ding hou faai zau nam dak ceot,common_voice_yue_31250794
go nou siu gam fat,common_voice_yue_31250805
hou ci m do tung,common_voice_yue_31250806
dak do ng luk nin lo,common_voice_yue_31250807
bong mat je sau,common_voice_yue_31250808
nik ming ge dou hai tau,common_voice_yue_31250809
san lai san heoi dou hai go di je gam bat jyu mai san,common_voice_yue_31250825
dim gaai gam gong ne,common_voice_yue_31250826
jat lau gei dak lau faan wai gau,common_voice_yue_31250828
jung co je zau m hou gong ceot loi laa,common_voice_yue_31250829
ho nang git gwo wui dak dou fu min haau gwo,common_voice_yue_31250834
ngo zing go biu tai zoi baai faan soeng lai,common_voice_yue_31250835
zi cin ngo zau jung dak,common_voice_yue_31250836
nei seng jat heoi sam zan,common_voice_yue_31250837
ni go hai mat je si pan,common_voice_yue_33496106
jin sat sang wut mou jan wui lin ming daai sing gam giu jan ga,common_voice_yue_33496108
ni go hai jyun jan,common_voice_yue_33496137
m hai jyut jyu,common_voice_yue_33496140
ngo gok dak zi gei taai m zing soeng laa,common_voice_yue_33496158
keoi hou ci hai dai jat go wo,common_voice_yue_33496201
duk syu gan jiu nei gaa jau laa,common_voice_yue_33496216
daan dou m sai daam sam gok dak zi gei m sik hap ni gaan hok haau,common_voice_yue_33496222
nei ngaam ngaam jing sing zo tung ngo jat cai,common_voice_yue_33496223
gwong fu pin hai zeoi sai pin ge,common_voice_yue_33496247
ho nang jiu zit tou bei keoi dei tai tai sin dak,common_voice_yue_33496276
tung jin faat mou gwaan hai,common_voice_yue_33496281
nei heoi liu kei taa jan laa,common_voice_yue_33505781
duk ngaan duk bei,common_voice_yue_33505802
faa kyun sau teoi jyun sau jyun goek,common_voice_yue_33505805
mou coeng sing mou ge gam gok hou kei gwaai,common_voice_yue_33505824
zik zip hoeng gung zok zou tai ji gin laa,common_voice_yue_33505827
nei dou dou gei zing ge,common_voice_yue_33505855
jat caan sik jat gun,common_voice_yue_33505878
ngo soeng saan maai dou mun,common_voice_yue_33505879
daan hai jiu dim gaau hai mai jiu sin juk go cit zi,common_voice_yue_33505881
mei gwok ge mong lok cuk dou fei soeng lok hau,common_voice_yue_33505907
zau syun ngo se dou hai caa m do ge,common_voice_yue_33505908
ngo biu daat dak m hou,common_voice_yue_33505932
ngo dei cung zung gaan zo di zung sing ji mei ge cing fu,common_voice_yue_34949644
nei dei zung ji seng baan jan hai dou wai wai wai ge jau dak nei dei,common_voice_yue_34949649
gan zyu gaa hung zau,common_voice_yue_34949659
m sai geng di juk bin taai sam sik,common_voice_yue_32268690
go go dou hai zing hai ho ji zi gei pin cap go go sing zi jing dong,common_voice_yue_32268691
ngo gok dak ping gaa pin min,common_voice_yue_32268692
hang ding m wui hai syun mei,common_voice_yue_32268702
jat man jat zek gwai cat man jat gan gai keoi waa gwai gwai gwo gai ngo waa gai gwai gwo gwai gam gau ging gwai gwai gwo gai ding hai gai gwai gwo gwai,common_voice_yue_32268703
ngo cang ging jan wai zyun zoi toi saan hat din cong ge bou dou ji bei gwok on ceng jam caa,common_voice_yue_32268705
nei dei ng saan hai ngo dei ngaam ngaam diu sau faan lai daan mou lei jau mou seoi go waa,common_voice_yue_32268716
hou saai ngaang tai zi jyun gam,common_voice_yue_32268720
aai jo jam gung zyu lok,common_voice_yue_32268726
tiu si kiu nei nam ge,common_voice_yue_32268727
hau min go gei geoi seoi jiu zoi goi goi,common_voice_yue_32268728
lei jung hok haau haak baan se soeng se ge je hou do hok saang dou cang ging zou gwo,common_voice_yue_32268729
keoi luk co jam hei mong jau jan bong sau saan ceoi,common_voice_yue_32268753
jau gei co dou hou,common_voice_yue_32268754
ngo m zi nei ni go dim lai ge,common_voice_yue_32268755
ngo zou nei jung dan,common_voice_yue_32268781
gei si aai nei lou sai lok lai ngo zau jung sap tiu baat tiu nan caap sei keoi,common_voice_yue_32268783
faat gwok lou dou mei seng,common_voice_yue_32268786
nei hai mai so nan zo aa fan laa cat tau,common_voice_yue_32268789
ngo dei bun loi soeng on mou si ga zik dou nei gik nau zo keoi,common_voice_yue_32268790
keoi dei sung je sung dou heoi fui cung dou jau,common_voice_yue_32268793
gai zuk jam laa,common_voice_yue_32268795
sing daan gam siu gaa ge me,common_voice_yue_32268798
nei ji wai hai ngo giu keoi dei gaa nei,common_voice_yue_32268800
ji gaa jau gam ge jin zoeng ga laa ji ging,common_voice_yue_32268802
tung maai jau di gai daan dou gaan gwat tau ji ce zung hai hung lung gam daai gau gwat,common_voice_yue_32268804
gung syut gung jau lei po syut po jau lei,common_voice_yue_32805519
nei ho ji zik zip bou soeng,common_voice_yue_31205112
m goi bong ngo tai haa,common_voice_yue_31205113
bun san zau mou caan sang mat je hou ge,common_voice_yue_31205114
faa leng ging zau hai zi go di sap ling seoi m duk syu ge se wui siu nin,common_voice_yue_31205115
hau mei go zek m zi,common_voice_yue_31205116
ngo bing m hai caai jan,common_voice_yue_31205122
hou aa dang jat dang,common_voice_yue_31205123
jau dak ge me ngo dou m zi tim,common_voice_yue_31205124
waa ji gaa di gei seot zan hai hou sai lei,common_voice_yue_31205125
dang ngo dou cyu lyun syun joeng,common_voice_yue_31205126
zung gwok sei baak daai sing,common_voice_yue_31205127
nei dou ge je ngo laap saai tung ngo baau hei keoi,common_voice_yue_31205128
ming zai gei dak gaau ngo dim zou aa,common_voice_yue_31205129
ho m ho ji bong ngo dei so lei jat haa man tai dim,common_voice_yue_31205130
di zi ho ji goi sing ngai seot zi,common_voice_yue_31205131
nei dou zing ming zo m hai nei soeng bin gei luk go go jam,common_voice_yue_31205132
go hok saang di laan jam do dou ngo m zi keoi soeng dim,common_voice_yue_31205133
zi hai ging soeng wui bang kui,common_voice_yue_31205135
jing goi zoeng bat sat ge je siu ceoi,common_voice_yue_31205136
hin si zung hai gei hou ge,common_voice_yue_31205138
gam haa min go lap hou ci dei kau ge zai zau dak laa,common_voice_yue_31205139
ngo dei gam joeng gwaai m zi dak bei jan tai m hei,common_voice_yue_31205140
hou noi mou heoi go go mong zaam la,common_voice_yue_31205141
wing jyun m hou wan heoi di dai dang kap hou jap kwan,common_voice_yue_31205142
zau paa nei ng wui ngo ci siu gan nei,common_voice_yue_31205144
ngo man zo nei go man tai hou noi dou mou jan fuk,common_voice_yue_31205145
daai gaa zi m zi zeoi san hai tung hai gei jyu bin dou ge kwai gaak,common_voice_yue_31205146
jyu gu gai maai nei zau luk go,common_voice_yue_31673787
ngo m hang ding keoi wui m wui zung ji daan hai ngo jiu bei saai cyun bou sam gei lok heoi,common_voice_yue_31673792
wan heoi daai gaa hai jin sat sai gaai jau go nik ming zoeng hou,common_voice_yue_31673797
m zi hai faat zo mui ge cau mei ding hai gwo gaai lou syu zan sau mei ne,common_voice_yue_31673799
ngo hok haau hou tai cung hok seot ge bei coi,common_voice_yue_31673801
jyu gu nei m gaai ji gong ge waa,common_voice_yue_31673943
ngo zing hai soeng waan haa,common_voice_yue_31673946
keoi dei hai ngo hou sai go go si sei zo la,common_voice_yue_31673948
ngo zan hai gok dak keoi zan hai tung kei taa jan m tung gaa,common_voice_yue_31675471
nei zan gaan bong ngo sou zyu jat cai lau haa hon,common_voice_yue_31675472
ngo wui soeng zoeng hoi dai jau gwaai sau gung si,common_voice_yue_31675473
keoi hang zou gaan uk ceot heoi tung maai fan hai dou hai jau jyun jan ge,common_voice_yue_31675550
nei jau daam sam uk kei jiu sai cin di je,common_voice_yue_31675551
hang ding m wui hai syun mei,common_voice_yue_31675552
seon ngo laa keoi cung loi dou mou hou ci zeoi nei gam zeoi gwo ngo,common_voice_yue_31675764
nei zi dou gan bun zau mou gam jim zung,common_voice_yue_31675766
keoi zau heoi bin aa,common_voice_yue_31675767
keoi dou m hai hou ging ze,common_voice_yue_31676169
ngo soeng seon sap zi gaa geng lin hai ngo dei seon joeng ge jat go mei lai ge lai mat,common_voice_yue_31676170
jau kyun jau sai dou mat je dei bou sin ho ji kam maai saai gam do seoi je,common_voice_yue_31676172
ngo ngaam sin daa m dou bei nei,common_voice_yue_31676174
wai nei wui m wui gok dak di kwai geoi taai gwo fan,common_voice_yue_31690304
daap ngo laa,common_voice_yue_31690307
nei tung bin go king gan aa,common_voice_yue_31690314
daan hai dak nei jat go mei si gwo ngo sau sai nei gam maan jat ding jiu si aa,common_voice_yue_31693022
nei di naam pang jau wing jyun dou dong ngo hai wai hip,common_voice_yue_31693042
lau hai uk kei bou ci se gaau keoi lei gam sin bong dou cin sin ji wu,common_voice_yue_31693161
gam jat gam han jit ge,common_voice_yue_31693166
laan jam hou zeng soeng,common_voice_yue_32997063
ho nang wui jing hoeng pun dyun,common_voice_yue_32999490
jat zan gaan zi dung cit wun faan tai,common_voice_yue_32999516
jau man tai ceoi si kau tung,common_voice_yue_33052722
nei go zau ho ji zi dung biu zyu,common_voice_yue_33052969
ni di je dou jau cou ji ge kei man,common_voice_yue_33053392
ngaam ngaam zung jiu daai dei zan,common_voice_yue_33053424
ngo dei zing siu siu jau mat man tai,common_voice_yue_33073405
sau m dou ge laai haa ngo,common_voice_yue_33073688
waak ze bun fu dou ho ji ga,common_voice_yue_33073724
jau mou baan faat gaai kyut,common_voice_yue_33073725
dou hang ceoi bin geoi go lai zi,common_voice_yue_33152224
faan tai bei gaau naan hou do si hau seoi jiu caa zi din,common_voice_yue_33152236
nei m zung ji ngo ceot seng ge ho ji m gong,common_voice_yue_33152269
zoeng wan mou tung wan mei duk laap ceot lai zoi zou hap,common_voice_yue_33152297
ji gaa mou gam do zing lik zou jyut haak,common_voice_yue_33195567
nei go kwan hou ci saan zo,common_voice_yue_33195569
hai di din si san man m hang jung,common_voice_yue_33195572
ngo hou jan soeng se syu faat ge jan,common_voice_yue_33195586
hou ming hin m hai,common_voice_yue_33195618
bei jyu ping waa sin jyu jyut jyu,common_voice_yue_33195625
hou do je m hai bit jin,common_voice_yue_33298091
hou m hou ne,common_voice_yue_33298111
jing goi suk tung jam zi,common_voice_yue_33298231
ngo mou gam gong gwo,common_voice_yue_33366320
mou jat go hau jyu jam,common_voice_yue_33378421
ze zaau dou mou jung,common_voice_yue_33451403
tung maai go baan neoi zai tai lok gam zung ji waan jan gam ge,common_voice_yue_33451428
waan ging so bik ze,common_voice_yue_32310885
hou sau dou ngo faan uk kei tai tai,common_voice_yue_32310933
nei m nan zung ji mai ceot heoi lo,common_voice_yue_32310966
ngo zi dou nei wui hai tin soeng bou jau ngo,common_voice_yue_32310971
naam jan lou gau jung mat jik mou cou zek lai me,common_voice_yue_32310978
biu si tai m ming,common_voice_yue_32310980
nei m hou gam laa,common_voice_yue_32311042
mou je ho ji haap cou,common_voice_yue_32354034
nei jat hai wan haa nei daai luk di can cik,common_voice_yue_32354035
keoi ging leng neoi,common_voice_yue_32354058
zou zo jat paai zaan zo cin gei ngan,common_voice_yue_32354075
mat dou sau m dou,common_voice_yue_32354076
gam ling ngoi jat go zi ne,common_voice_yue_32354089
dang nei dak haan zoi king laa,common_voice_yue_32354091
hou faai gong gei geoi,common_voice_yue_32354120
ngo gaan uk ji ging hou noi mou nei di siu seng ceot jin,common_voice_yue_32354123
sau sing gung zau tung ngo gwaai gwaai dei co faan hai dou,common_voice_yue_32354164
zan hai m sik go cau zi dim se,common_voice_yue_32354189
nei jau dak keoi zi jiu mou jan lei keoi ngo zau mou lei gam do,common_voice_yue_32354192
ngo gaai siu zo di pang jau gwo lai zou,common_voice_yue_32354193
fai si gaau dou hou ci wai gung keoi gam jau m hou,common_voice_yue_32354204
zo soeng gok ge tou biu tiu zyun jau mou ceoi siu,common_voice_yue_32354206
m hou zoi muk hau muk min laa,common_voice_yue_32354207
m hai tung nei gong zo ngo m gei dak,common_voice_yue_32354208
ngo cing jyun giu nei cyun meng,common_voice_yue_32354220
wan mei jing hoeng sing mou,common_voice_yue_32354221
ngaam ngaam sik jyun faan,common_voice_yue_32354222
tai dou laa ngo jat man zau zi dou,common_voice_yue_32354237
zi ho ji zi gei,common_voice_yue_33045713
hai aa jyu gu m hai kwan zung aat lik coi nei dou so,common_voice_yue_31946430
can keoi hai dou zau ji gaa man maai keoi laa,common_voice_yue_31946431
nei hai gau ng nin ge,common_voice_yue_31946564
zaa zo hou noi tau sin se dak di gam do,common_voice_yue_31946567
zi hau ne ngo dei m wui daan gam jat ngo dei jiu,common_voice_yue_31946639
keoi ji gaa jat ding hou m to ngo lin ngo din waa dou m teng,common_voice_yue_31946640
ne loeng zek daan zau gwai ngo laa,common_voice_yue_31946642
jyu gu gaa sing hai daai luk tyun gan dei nei gu keoi wui m wui zung wong toi zi gwaa,common_voice_yue_31948034
ngo daa gwo heoi dou mou wui fuk,common_voice_yue_31948036
gei dak hou ci ho ji daa dou jat bun ho ji jat gin zyun zung jing man,common_voice_yue_31948091
dong jin hou jau gei wui maa faan nei,common_voice_yue_31948093
zau syun ji gaa ngo mat dou mou ngo zung jau nei,common_voice_yue_31948148
nei dei jau mou jan jung mei gwok aa maa seon maai gwo je,common_voice_yue_31948149
hou ge ngo nam haa ne loeng go man tai,common_voice_yue_31948151
ngo fai si laai je,common_voice_yue_31948152
zeoi gan jiu faan gung dak haan go zan zoi se dai sin,common_voice_yue_31948168
jing goi hai gam laa,common_voice_yue_31948169
sin saang zan hai hou him heoi nei hai duk gwok zai hok haau ge hai mai,common_voice_yue_31948200
ho m ho ji ting dak ceot keoi ge hau jam jau jan waa keoi jyut jyu m biu zeon,common_voice_yue_31948201
gok haa jyu gu gok dak daa zi maan ge waa bat fong jyu jam,common_voice_yue_31948203
din nou faan jik dou wui ceot co ga,common_voice_yue_31948245
ngo nam jing goi hai keoi aa baa jau si,common_voice_yue_31948247
nei jau m hai sai lou,common_voice_yue_31948249
gu zai mei git cuk,common_voice_yue_31948296
m sai ngo fan haa zau mou je,common_voice_yue_31948346
nei go dou hai man tai,common_voice_yue_31948348
sam je ngo m fong bin zip din waa ga,common_voice_yue_31948398
ji haa hai ngo faan gwai ge noi jung,common_voice_yue_31948400
maan nang gin hai go go aa,common_voice_yue_31948403
keoi aa maa gwo san go si ngo dou hou ging ngaa,common_voice_yue_31948404
haak dou ngo fei lat sau gei,common_voice_yue_31693529
taai gwok paai ming dai jat ge fong dei caan gung si,common_voice_yue_31693575
m hou zing sei keoi,common_voice_yue_31693620
hou wai ga,common_voice_yue_31693628
nei laang zing di sin laa,common_voice_yue_31693637
diu sei baat gung,common_voice_yue_31693686
ni gaan hok haau ge je nei mat dou m zi hai mai,common_voice_yue_31693715
sau maai lou ngo zou zyu ci dau faai wan jat joeng je faan lai,common_voice_yue_31693766
ho nang ngo dei zan hai m hai gam gaap,common_voice_yue_31693769
jyu gu nei soeng hou faan zau jat ding jiu zi gei gaau dim,common_voice_yue_31693776
gam m dim bo tai lai jiu si gwo kei taa fong faat,common_voice_yue_31693801
jam dak gau m gau seoi aa,common_voice_yue_31693830
ngaan fan jiu heoi hap haa,common_voice_yue_31693874
soeng nin hai ngo jan sang zung zeoi fui ge jat nin,common_voice_yue_31693886
